450,434.46,802.08,200,434.46,0,0,0,50,7,30.07
400,434.46,802.08,200,434.46,0,0,0,100,7,27.04
350,434.46,802.08,180,434.46,0,0,0,150,7,23.28
300,434.46,802.08,180,434.46,0,0,0,200,7,19.63
500,868.92,802.08,200,0,0,0,0,0,28,38.93
450,434.46,802.08,200,434.46,0,0,0,50,28,43.12
400,434.46,802.08,200,434.46,0,0,0,100,28,39.59
350,434.46,802.08,180,434.46,0,0,0,150,28,35.94
300,434.46,802.08,180,434.46,0,0,0,200,28,31.86
420,850,920,213,0,0,0,0,0,7,27.03
420,850,920,213,0,0,0,0,0,7,27.96
420,765,920,213,85,0,0,0,0,7,23.27
420,680,920,213,170,0,0,0,0,7,24.89
420,595,920,213,255,0,0,0,0,7,28.75
420,510,920,213,340,0,0,0,0,7,27.64
420,850,920,213,0,0,0,0,0,28,36.15
420,850,920,213,0,0,0,0,0,28,26.39
420,765,920,213,85,0,0,0,0,28,33.73
420,680,920,213,170,0,0,0,0,28,35.34
420,595,920,213,255,0,0,0,0,28,37.46
420,510,920,213,340,0,0,0,0,28,36.27
680,850.3,803.17,249.86,0,0,0,0,289.26,3,17
680,765.27,803.17,249.86,0,0,0,85.03,289.26,3,18
680,680.24,803.17,249.86,0,0,0,170.06,289.26,3,21
680,595.21,803.17,249.86,0,0,0,255.09,289.26,3,25
680,510.19,803.17,249.86,0,0,0,34.012,289.26,3,28
680,425.15,803.17,249.86,0,0,0,425.15,289.26,3,23.5
680,850.3,803.17,249.86,0,0,0,0,289.26,7,19.1
680,765.27,803.17,249.86,0,0,0,85.03,289.26,7,20
680,680.24,803.17,249.86,0,0,0,170.06,289.26,7,23
680,595.21,803.17,249.86,0,0,0,255.09,289.26,7,28
680,510.19,803.17,249.86,0,0,0,34.012,289.26,7,34
680,425.15,803.17,249.86,0,0,0,425.15,289.26,7,30
680,850.3,803.17,249.86,0,0,0,0,289.26,28,61
680,765.27,803.17,249.86,0,0,0,85.03,289.26,28,62
680,680.24,803.17,249.86,0,0,0,170.06,289.26,28,64
680,595.21,803.17,249.86,0,0,0,255.09,289.26,28,68
680,510.19,803.17,249.86,0,0,0,34.012,289.26,28,72
680,425.15,803.17,249.86,0,0,0,425.15,289.26,28,60
546.79,845.26,796.54,202.31,0,0,0,0,0,7,38.6
546.79,676.21,796.54,202.31,0,0,169.05,0,0,7,40.69
546.79,507.16,796.54,202.31,0,0,338.1,0,0,7,36.38
546.79,338.1,796.54,202.31,0,0,507.16,0,0,7,31.8
546.79,169.05,796.54,202.31,0,0,676.21,0,0,7,24.75
437.43,845.26,796.54,202.31,0,0,0,0,109.36,7,30.37
437.43,676.21,796.54,202.31,0,0,169.05,0,109.36,7,32.2
437.43,507.16,796.54,202.31,0,0,338.1,0,109.36,7,30.17
437.43,338.1,796.54,202.31,0,0,507.16,0,109.36,7,24.49
437.43,169.05,796.54,202.31,0,0,676.21,0,109.36,7,19.72
382.75,845.26,796.54,202.31,0,0,0,0,164.04,7,23.84
382.75,676.21,796.54,202.31,0,0,169.05,0,164.04,7,25.54
382.75,507.16,796.54,202.31,0,0,338.1,0,164.04,7,23.9
382.75,338.1,796.54,202.31,0,0,507.16,0,164.04,7,20.51
382.75,169.05,796.54,202.31,0,0,676.21,0,164.04,7,13.91
546.79,845.26,796.54,202.31,0,0,0,0,0,28,52.22
546.79,676.21,796.54,202.31,0,0,169.05,0,0,28,55.59
546.79,507.16,796.54,202.31,0,0,338.1,0,0,28,51.72
546.79,338.1,796.54,202.31,0,0,507.16,0,0,28,47.66
546.79,169.05,796.54,202.31,0,0,676.21,0,0,28,37.04
437.43,845.26,796.54,202.31,0,0,0,0,109.36,28,49.23
437.43,676.21,796.54,202.31,0,0,169.05,0,109.36,28,52.01
437.43,507.16,796.54,202.31,0,0,338.1,0,109.36,28,48.87
437.43,338.1,796.54,202.31,0,0,507.16,0,109.36,28,42.38
437.43,169.05,796.54,202.31,0,0,676.21,0,109.36,28,33.83
382.75,845.26,796.54,202.31,0,0,0,0,164.04,28,47.16
382.75,676.21,796.54,202.31,0,0,169.05,0,164.04,28,51.01
382.75,507.16,796.54,202.31,0,0,338.1,0,164.04,28,47.02
382.75,338.1,796.54,202.31,0,0,507.16,0,164.04,28,36.82
382.75,169.05,796.54,202.31,0,0,676.21,0,164.04,28,30.12
546.79,845.26,796.54,202.31,0,0,0,0,0,56,55.67
546.79,676.21,796.54,202.31,0,0,169.05,0,0,56,59.56
546.79,507.16,796.54,202.31,0,0,338.1,0,0,56,56.11
546.79,338.1,796.54,202.31,0,0,507.16,0,0,56,52.34
546.79,169.05,796.54,202.31,0,0,676.21,0,0,56,43.82
437.43,845.26,796.54,202.31,0,0,0,0,109.36,56,53.95
437.43,676.21,796.54,202.31,0,0,169.05,0,109.36,56,58.02
437.43,507.16,796.54,202.31,0,0,338.1,0,109.36,56,54.19
437.43,338.1,796.54,202.31,0,0,507.16,0,109.36,56,49.93
437.43,169.05,796.54,202.31,0,0,676.21,0,109.36,56,41.79
382.75,845.26,796.54,202.31,0,0,0,0,164.04,56,51.91
382.75,676.21,796.54,202.31,0,0,169.05,0,164.04,56,55.67
382.75,507.16,796.54,202.31,0,0,338.1,0,164.04,56,51.79
382.75,338.1,796.54,202.31,0,0,507.16,0,164.04,56,47.16
